Ticker,currentRatio,quickRatio,operatingCashFlow,freeCashflow,cashConversionCycle,Score
KEY,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
KEYS,0.2018580966407791,0.12464111150497395,0.0,-0.23107301701444485,0.0,0.09542619113130821
KMB,-0.5193403418703213,-0.49137914109972164,0.0,-0.09207237549160283,0.0,-1.1027918584616458
KIM,-0.07767115425695843,0.36118620171817445,0.0,-0.2404238889786628,0.0,0.04309115848255324
KMI,-0.7203938633976964,-0.6058903685174194,0.0,-0.38198048569001397,0.0,-1.7082647176051298
KLAC,0.33870420322876676,0.24165988404860667,0.0,-0.023302616337001966,0.0,0.5570614709403715
KHC,-0.34228353097685865,-0.46045275121319007,0.0,-0.005188743701779194,0.0,-0.807925025891828
KR,-0.5245288198452213,-0.6752657836682874,0.0,0.0993577697403336,0.0,-1.1004368337731751
LHX,-0.4116794238911462,-0.3701811266795305,0.0,-0.16663802555988558,0.0,-0.9484985761305623
LH,-0.4784810778179837,-0.39609242631419206,0.0,-0.21148760526106555,0.0,-1.0860611093932413
LRCX,0.7810219505889919,0.6019105338079334,0.0,0.14063186497343752,0.0,1.5235643493703628
LW,-0.2761304367968836,-0.5164545923590715,0.0,-0.393691599933549,0.0,-1.1862766290895042
LVS,-0.20284318540142104,0.16894107539649203,0.0,-0.14443608301808628,0.0,-0.1783381930230153
LDOS,-0.174306556539471,0.022667609716950993,0.0,-0.2212054841891025,0.0,-0.37284443101162246
LEN,7.151175784272471,2.1766488728951057,0.0,0.2655420190639198,0.0,9.593366676231497
LIN,-0.4564300464246587,-0.2991340147780392,0.0,0.06913022541362783,0.0,-0.6864338357890701
LYV,-0.4505930087028962,-0.23644538662966444,0.0,-0.24859648384775654,0.0,-0.9356348791803172
LKQ,0.05593215359671662,-0.4094660003191787,0.0,-0.25365321603375246,0.0,-0.6071870627562146
LMT,-0.20608598413573362,0.017652519465081014,0.0,0.32701818633111884,0.0,0.13858472166046623
L,-0.7294736998537714,-0.47466217359348833,0.0,-0.19885552128716522,0.0,-1.402991394734425
LOW,-0.25278228590983354,-0.834912823352815,0.0,0.28126574053313047,0.0,-0.8064293687295181
LULU,0.5669972341243668,0.32942396345633124,0.0,-0.1543451026353053,0.0,0.7420760949453926
LYB,0.3244358887977919,0.01263742921321103,0.0,-0.16104642783567225,0.0,0.17602689017533069
MTB,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
MRO,-0.6925057942826087,-0.493050837850345,0.0,-0.1803867837530486,0.0,-1.3659434158860022
MPC,-0.11658473906870849,-0.08850022419950017,0.0,0.6230441542508003,0.0,0.4179591909825916
MKTX,11.527656956100623,12.680755405436772,0.0,-0.33835872073008344,0.0,23.87005364080731
MAR,-0.7735757626404215,-0.5590828594999663,0.0,-0.02390416218877153,0.0,-1.3565627843291592
MMC,-0.30726130464628365,-0.47884141547004666,0.0,0.18722815902283882,0.0,-0.5988745610934915
MLM,1.0034779437628296,1.0825233496121396,0.0,-0.10603822572214439,0.0,1.9799630676528248
MAS,0.07928030448376666,-0.029154989552372147,0.0,-0.23115524961226652,0.0,-0.181029934680872
MA,-0.3403378517362711,-0.2966264696521042,0.0,1.1045797224463285,0.0,0.4676154010579532
MTCH,0.5151124543753667,0.9621611835672601,0.0,-0.24707973616747586,0.0,1.2301939017751509
MKC,-0.6068959076967588,-0.6744299352929758,0.0,-0.23896868523218087,0.0,-1.5202945282219156
MCD,-0.5089633859205213,-0.35764340104985554,0.0,0.48076912957725937,0.0,-0.3858376573931175
MCK,-0.4531872476903462,-0.46546784146506004,0.0,0.17333137204924315,0.0,-0.7453237171061631
MDT,0.44377088222049177,0.33527490208351296,0.0,0.3748099601376707,0.0,1.1538557444416755
MRK,-0.23462261299768367,-0.2782378053952476,0.0,0.9123438560572795,0.0,0.39948343766434824
META,0.691520705521967,1.2438420860472903,0.0,4.272337422628354,0.0,6.207700214197612
MET,-0.056917242357358545,0.18732973965334862,0.0,-1.1892104669856298,0.0,-1.0587979696896397
MTD,-0.35330904667352114,-0.3517924624226739,0.0,-0.24719950643897043,0.0,-0.9523010155351654
MGM,-0.06923987754774599,0.14553732088776544,0.0,-0.2448717749174036,0.0,-0.16857433157738416
MCHP,-0.27159051856884614,-0.39859997144012704,0.0,-0.34989455706707223,0.0,-1.0200850470760454
MU,1.380939716436805,0.8919499200410803,0.0,-0.7511577720418614,0.0,1.5217318644360238
MSFT,-0.2417567702131711,0.061952483356599086,0.0,7.741219141302039,0.0,7.5614148544454665
MAA,-0.9850062401175965,-0.8457788522318666,0.0,-0.23140880994589388,0.0,-2.062193902295357
MRNA,1.56902204302693,2.2451884396706627,0.0,-0.6070753479563575,0.0,3.207135134741235
MHK,0.14219059992942917,-0.1704133649800431,0.0,-0.25456307097514325,0.0,-0.2827858360257572
MOH,-0.08221107248499601,0.32190132807852634,0.0,-0.28473595074880187,0.0,-0.04504569515527154
TAP,-0.5978160712406838,-0.564933798127148,0.0,-0.21135110386404657,0.0,-1.3741009732318783
MDLZ,-0.5491740902259963,-0.6794450255448458,0.0,0.12124723514664622,0.0,-1.1073718806241957
MPWR,3.0626551400512683,3.084380208483572,0.0,-0.29383869767960685,0.0,5.853196650855234
MNST,2.1384575007722053,2.4675241075035643,0.0,-0.2215307517522045,0.0,4.384450856523564
MCO,-0.1256645755247835,0.20739010066082855,0.0,-0.10559088914710085,0.0,-0.023865364011055795
MS,0.22844904626214174,0.738989667359046,0.0,-0.34989455706707223,0.0,0.6175441565541155
MOS,-0.29623578894962116,-0.5080961086059549,0.0,-0.2757301845619464,0.0,-1.0800620821175224
MSI,-0.27353619780943356,-0.10856058520698,0.0,-0.09911120294323836,0.0,-0.481207985959652
MSCI,-0.4006539081944837,-0.11441152383416164,0.0,-0.2198858640275197,0.0,-0.734951296056165
NDAQ,-0.4051938264225212,-0.7346110183154154,0.0,-0.1793013572473346,0.0,-1.3191062019852713
NTAP,-0.30207282667138363,-0.06091722781421527,0.0,-0.199118655495841,0.0,-0.5621087099814399
NFLX,-0.3546061661672461,-0.13948697509351154,0.0,2.2180835323569674,0.0,1.7239903910962098
NEM,0.3497297189254292,-0.40528675844262035,0.0,-0.8041628870951183,0.0,-0.8597199266123094
NWSA,-0.16717239932398356,0.04439966747505425,0.0,-0.23988801300508403,0.0,-0.36266074485401334
NWS,-0.16717239932398356,0.04439966747505425,0.0,-0.23988801300508403,0.0,-0.36266074485401334
NEE,-0.7158539451696588,-0.6401601519051976,0.0,-2.9602845256222348,0.0,-4.316298622697091
NKE,0.730434290333717,0.5133106060248971,0.0,0.3607158014568315,0.0,1.6044606978154454
NI,-0.6198671026340088,-0.619263942522406,0.0,-0.5681282011574155,0.0,-1.8072592463138304
NDSN,0.37307786981247926,0.1304920501321555,0.0,-0.28228064334257436,0.0,0.22128927660206038
NSC,-0.6043016687093088,-0.43537729995384017,0.0,-0.4161714879823621,0.0,-1.455850456645511
NTRS,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
NOC,-0.3163411411023586,-0.07930589207107187,0.0,-0.11019574621922197,0.0,-0.5058427793926524
NCLH,-0.8909650768225339,-0.7772392854563103,0.0,-0.5079450375003232,0.0,-2.176149399779167
NRG,-0.3922226314852712,-0.5632621013765245,0.0,-0.2148080305830617,0.0,-1.1702927634448574
NUE,1.557347967583405,1.1092704976221126,0.0,0.008885138909476295,0.0,2.6755036041149935
NVDA,1.6578747283470927,1.9451188729337752,0.0,2.2639327778625695,0.0,5.866926379143438
NVR,3.3142963218339188,2.123154576875159,0.0,-0.22260846526799377,0.0,5.214842433441084
NXPI,0.4800902280447918,0.3118711475747864,0.0,-0.06547936715954733,0.0,0.726482008460031
ORLY,-0.5867905555440214,-0.8140166139700235,0.0,-0.16128100040480153,0.0,-1.5620881699188465
OXY,-0.43308189553760873,-0.4529301158353851,0.0,0.18265617478113916,0.0,-0.7033558365918547
ODFL,0.44117664323304173,0.9136819777991834,0.0,-0.25880300089623076,0.0,1.0960556201359943
OMC,-0.4460530904748587,-0.264864231390261,0.0,-0.20257557379456143,0.0,-0.9134928956596811
ON,0.817341296413292,0.5634615085435969,0.0,-0.34896371980388163,0.0,1.031839085153007
OKE,-0.5913304737720588,-0.532335711489993,0.0,-0.24107211694412511,0.0,-1.364738302206177
ORCL,-0.4985864299707213,-0.30665665015584415,0.0,1.2397156171180341,0.0,0.4344725369914687
OTIS,-0.4168679018660462,-0.1888020292368997,0.0,-0.17356174758327797,0.0,-0.7792316786862239
PCAR,2.002908513677943,2.569497609291587,0.0,-0.34482593437245473,0.0,4.227580188597075
PKG,0.5481890014653543,0.44644273599996415,0.0,-0.2480073495103418,0.0,0.7466243879549765
PANW,-0.5089633859205213,-0.2690434732668193,0.0,-0.0531942919496066,0.0,-0.8312011511369471
PARA,-0.20997734261690862,-0.026647444426437062,0.0,1.6314731277500734,0.0,1.3948483407067276
PH,-0.48431811553974624,-0.4997376248528383,0.0,0.1108368206625533,0.0,-0.8732189197300312
PAYX,-0.2456481286943461,-0.5256489244874998,0.0,-0.14807720368317445,0.0,-0.9193742568650204
PAYC,-0.32088105933039607,-0.773060043579752,0.0,-0.31178259403631975,0.0,-1.4057236969464677
PYPL,-0.21840861932612107,-0.6234431843989643,0.0,0.5070019850653634,0.0,-0.33484981865972197
PNR,0.1862926627160791,0.01263742921321103,0.0,-0.29498173584150517,0.0,-0.09605164391221502
PEP,-0.48950659351464626,-0.3509566140473622,0.0,0.49512808968512056,0.0,-0.34533511787688786
PFE,-0.3682259208513587,-0.324209466037389,0.0,0.10596901462823931,0.0,-0.5864663722605084
PCG,-0.4077880654099712,-0.22975859962717113,0.0,-1.2220199767911037,0.0,-1.8595666418282462
PM,-0.4363246942719212,-0.5440375887443564,0.0,0.637911228620688,0.0,-0.34245105439558954
PSX,-0.28715595249354614,-0.26402838301494935,0.0,-0.18788611712060346,0.0,-0.739070452629099
PNW,-0.6691576433955588,-0.7245808378116755,0.0,-0.3498650202521484,0.0,-1.7436035014593827
PNC,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
POOL,0.17267290803196664,-0.4428999353316451,0.0,-0.24932231324896786,0.0,-0.5195493405486464
PPG,-0.04070324868579595,-0.06843986319202024,0.0,-0.16227986628122953,0.0,-0.2714229781590457
PPL,-0.21776005957925865,-0.2096982386196912,0.0,-0.46320672357301335,0.0,-0.8906650217719632
PFG,-0.09907362590342103,-0.5030810183540849,0.0,-0.20546841655282774,0.0,-0.8076230608103337
PG,-0.5971675114938213,-0.549888527371538,0.0,1.2666703949906193,0.0,0.11961435612525984
PGR,-0.833891819098634,-0.683624267421404,0.0,1.3378679608690305,0.0,-0.1796481256510074
PLD,-0.709368347701034,-0.6643997547892359,0.0,0.33998368871336915,0.0,-1.0337844137769006
PRU,-0.27548187705002114,-0.006587083418957138,0.0,-0.10679143792164734,0.0,-0.38886039839062564
PEG,-0.5316629770607088,-0.4303622097019702,0.0,-0.45940772238271965,0.0,-1.4214329091453988
PTC,-0.5537140084540337,-0.35764340104985554,0.0,-0.35711816683287145,0.0,-1.2684755763367606
PSA,-0.6587806874457589,-0.4337056032032168,0.0,-0.06579314102041436,0.0,-1.15827943166939
PHM,2.6767620906680802,-0.32086607253614235,0.0,-0.1627686980684444,0.0,2.1931273200634935
QRVO,0.24271736069311675,0.09538641836906563,0.0,-0.34989455706707223,0.0,-0.011790778004889868
PWR,-0.16328104084280856,0.13717883713464882,0.0,-0.20507432992132552,0.0,-0.23117653362948526
QCOM,0.6714153533692294,0.6612557684550614,0.0,1.1524701821065024,0.0,2.485141303930793
DGX,-0.41816502135977124,-0.23059444800248277,0.0,-0.24674594726616011,0.0,-0.8955054166284142
RL,0.3594581151283668,0.3336032053328897,0.0,-0.2547402929172232,0.0,0.43832102754403324
RJF,0.3198959705697543,0.8668744687817306,0.0,-0.34989455706707223,0.0,0.8368758822844127
RTX,-0.35525472591410867,-0.34594152379549226,0.0,0.5718645927648313,0.0,-0.12933165694476967
O,0.4048572974087417,0.7724236023715125,0.0,-0.07937756874264884,0.0,1.0979033310376054
REG,-0.5381485745293337,-0.37101697505484216,0.0,-0.2789361275575055,0.0,-1.1881016771416815
REGN,2.3706418901489803,2.790161580373866,0.0,0.04873074799111041,0.0,5.209534218513958
RF,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
RSG,-0.7061255489667213,-0.49555838297627985,0.0,-0.12753463177290544,0.0,-1.3292185637159064
RMD,0.9256507741393295,0.2801089093129432,0.0,-0.22413559517161197,0.0,0.9816240882806606
RVTY,0.39642602069952926,0.5049521222717804,0.0,-0.3349903397248246,0.0,0.5663878032464851
RHI,0.1551617948666792,0.109595840749364,0.0,-0.2913455831502768,0.0,-0.026587947534233602
ROK,-0.32671809705215865,-0.3359113432917523,0.0,-0.2200920938847641,0.0,-0.8827215342286752
ROL,-0.5822506373159838,-0.4236754226994769,0.0,-0.281648544451567,0.0,-1.2875746044670278
ROP,-0.7294736998537714,-0.5666054948777712,0.0,-0.08936208472194745,0.0,-1.38544127945349
ROST,0.09873709688964154,0.11711847612716889,0.0,-0.17919509312850296,0.0,0.03666047988830745
RCL,-0.9246901836593839,-0.8106732204687769,0.0,-0.3918481490299238,0.0,-2.1272115531580846
SPGI,-0.44799876971544617,-0.2414604768815344,0.0,0.2649513859140524,0.0,-0.4245078606829282
CRM,-0.3390407322425461,-0.08014174044638353,0.0,1.170133131121149,0.0,0.7509506584322193
SBAC,-0.927284422646834,-0.7513279858216487,0.0,-0.22386146405808718,0.0,-1.90247387252657
SLB,-0.156146883627321,-0.12444170433790161,0.0,0.039675630457149384,0.0,-0.24091295750807318
STX,-0.49339795199582126,-0.5415300436184215,0.0,-0.20813099793283968,0.0,-1.2430589935470824
SRE,-0.6438638132679213,-0.5724564335049529,0.0,-0.9012100503290869,0.0,-2.117530297101961
NOW,-0.3675773611044961,-0.12193415921196661,0.0,0.10055830167429072,0.0,-0.388953218642172
SHW,-0.5407428135167838,-0.5432017403690448,0.0,-0.026438468799664536,0.0,-1.1103830226854932
SPG,-0.6263527001026338,-0.34176228191893393,0.0,-0.09942155816446628,0.0,-1.067536540186034
SWKS,2.316811431159393,1.6433776094462653,0.0,-0.18051999281484862,0.0,3.7796690477908097
SJM,-0.5413913732636463,-0.6042186717667961,0.0,-0.22972280592229824,0.0,-1.3753328509527407
SNA,1.4269874584640423,1.3708910390946631,0.0,-0.23809705842862647,0.0,2.5597814391300786
SOLV,0.12792228549845416,0.11461093100123398,0.0,-0.34989455706707223,0.0,-0.10736134056738408
SO,-0.4505930087028962,-0.5440375887443564,0.0,-0.6753751199432321,0.0,-1.6700057173904845
LUV,-0.3429320907237211,-0.07345495344389022,0.0,-0.3958114764809987,0.0,-0.81219852064861
SWK,-0.34228353097685865,-0.6167563973964709,0.0,-0.1502168005607591,0.0,-1.1092567289340887
SBUX,-0.49015515326150877,-0.413645242195737,0.0,0.022731437796184924,0.0,-0.8810689576610609
STT,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
STLD,0.8140984976789796,0.36369374684410954,0.0,-0.21658660732634313,0.0,0.9612056371967459
STE,0.9379734093297171,0.1973599201570886,0.0,-0.38018151920317067,0.0,0.7551518102836349
SYK,0.06176919131847906,-0.17793600035784807,0.0,-0.0483591903398205,0.0,-0.16452599937918952
SMCI,1.997720035703043,0.9629970319425717,0.0,-0.6388686966001359,0.0,2.321848371045479
SYF,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
SNPS,-0.21127446211063364,0.0026072487094710686,0.0,-0.20184017893859635,0.0,-0.4105073923397589
SYY,-0.1788464747675086,-0.2690434732668193,0.0,-0.18697835883258737,0.0,-0.6348683068669153
TMUS,-0.43891893325937126,-0.2556698992618327,0.0,0.8976412132018564,0.0,0.20305238068065246
TROW,0.1499733168917792,0.6587482233291265,0.0,-0.11841868603019326,0.0,0.6903028541907125
TTWO,-0.43827037351250875,-0.34928491729673894,0.0,-0.19910713653272202,0.0,-0.9866624273419697
TPR,3.2247950767668936,3.9603493058101944,0.0,-0.21735714849229262,0.0,6.967787234084795
TRGP,-0.5926275932657838,-0.411137697069802,0.0,-0.35110332983817666,0.0,-1.3548686201737625
TGT,-0.4596728451589712,-0.6585488161620542,0.0,-0.04298138389747208,0.0,-1.1612030452184974
TEL,-0.10491066362518348,-0.22892275125185946,0.0,-0.08842138624115249,0.0,-0.4222548011181954
TDY,0.12921940499217915,0.10123735699624736,0.0,-0.2521763805502437,0.0,-0.0217196185618172
TFX,0.581265548555342,0.14720901763838878,0.0,-0.3125832630166258,0.0,0.41589130317710493
TER,1.3692656409932797,0.8877706781645222,0.0,-0.3060091305775117,0.0,1.9510271885802901
TSLA,0.06566054979965406,-0.006587083418957138,0.0,-0.43319297894846714,0.0,-0.3741195125677702
TXN,2.1378089410253427,2.189186598524781,0.0,-0.5593000442461952,0.0,3.7676954953039288
TXT,0.12792228549845416,-0.2439680220074694,0.0,-0.23699353670965026,0.0,-0.35303927321866546
TMO,0.052689354862404045,0.11126753749998733,0.0,0.44919470859509936,0.0,0.6131516009574907
TJX,-0.2612135626190461,-0.38940563931169875,0.0,0.11410972184138891,0.0,-0.536509480089356
TSCO,-0.1405814497026211,-0.7964637980884786,0.0,-0.25394455822959827,0.0,-1.1909898060206978
TT,-0.31504402160863365,-0.3016415599039742,0.0,-0.09923125950475195,0.0,-0.7159168410173598
TDG,1.3562944460560298,1.2739326275585101,0.0,-0.10904452353089701,0.0,2.5211825500836427
TRV,-0.8312975801111839,-0.7245808378116755,0.0,1.3578628599728773,0.0,-0.19801555794998205
TRMB,-0.39741110946017116,-0.47967726384535836,0.0,-0.307431272036942,0.0,-1.1845196453424713
TFC,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
TYL,-0.43502757477819626,-0.17626430360722475,0.0,-0.29882634134777286,0.0,-0.9101182197331938
TSN,0.10003421638336654,-0.20802654186906788,0.0,-0.23740468285816935,0.0,-0.34539700834387066
USB,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
UBER,-0.26380780160649614,-0.029154989552372147,0.0,0.07044587961641746,0.0,-0.22251691154245085
UDR,-0.8332432593517713,-0.8725260002418398,0.0,-0.2661867488787459,0.0,-1.971956008472357
ULTA,0.06241775106534163,-0.39274903281294543,0.0,-0.24688039411127777,0.0,-0.5772116758588816
UNP,-0.4473502099685837,-0.31167174040771406,0.0,0.1340257059435171,0.0,-0.6249962444327808
UAL,-0.5576053669352088,-0.3359113432917523,0.0,-0.5280528695963863,0.0,-1.4215695798233474
UPS,-0.3332036945207837,-0.06843986319202024,0.0,0.07672822779421512,0.0,-0.3249153299185888
URI,-0.4674555621213212,-0.2255793577506128,0.0,0.033064385569243675,0.0,-0.6599705343026904
UNH,-0.5173946626297338,-0.25065480900996273,0.0,-0.47226840893682287,0.0,-1.2403178805765194
UHS,-0.15030984590555854,0.087027934615949,0.0,-0.2950724182050359,0.0,-0.3583543294946454
VLO,-0.016057978305020912,-0.04921535055985198,0.0,0.42271678885069763,0.0,0.3574434599858247
VTR,-0.7443905740316088,-0.5457092854949797,0.0,-0.22178437944818924,0.0,-1.5118842389747777
VLTO,0.1402449206888416,0.302676815446358,0.0,-0.23069476053693655,0.0,0.21222697559826303
VRSN,-0.5193403418703213,-0.24229632525684608,0.0,-0.26033518297665553,0.0,-1.0219718501038229
VRSK,-0.3377436127488211,-0.10020210145386346,0.0,-0.2596165024056255,0.0,-0.6975622166083101
VZ,-0.5880876750377463,-0.4437357837069568,0.0,0.9578331171248241,0.0,-0.07399034161987894
VRTX,1.2233396979492173,1.750366201486158,0.0,0.08541494059544066,0.0,3.059120840030816
VTRS,0.03258400270966659,-0.30498495340522086,0.0,-0.2155990835868459,0.0,-0.48800003428240013
VICI,0.5417034039967294,1.163600642017371,0.0,-0.35151051358021446,0.0,1.353793532433886
V,-0.1405814497026211,-0.04503610868329366,0.0,1.7471864339065808,0.0,1.561568875520666
VST,-0.3500662479392087,-0.611741307144601,0.0,-0.2956560204088474,0.0,-1.257463575492657
VMC,0.7297857305868546,0.5308634219064421,0.0,-0.27374894816636386,0.0,0.9869002043269327
WRB,-0.7904383160588465,-0.698669538177014,0.0,0.02469609463154721,0.0,-1.4644117596043131
GWW,0.37372642955934166,0.15222410789025875,0.0,-0.1531359483195983,0.0,0.3728145891300021
WAB,-0.06016004109167098,-0.30749249853115584,0.0,-0.21554809870257285,0.0,-0.5832006383253997
WBA,-0.6159757441528337,-0.6535337259101842,0.0,-0.30583602194938175,0.0,-1.5753454920123997
WMT,-0.5264744990858087,-0.7237449894363639,0.0,0.6822494017246225,0.0,-0.56797008679755
DIS,-0.5614967254163837,-0.4094660003191787,0.0,0.7397935608268001,0.0,-0.23116916490876227
WBD,-0.5154489833891462,-0.5532319208727846,0.0,2.4627799901830607,0.0,1.39409908592113
WM,-0.4674555621213212,-0.24814726388402772,0.0,-0.15744478151203278,0.0,-0.8730476075173818
WAT,0.20834369410940412,0.0661317252331575,0.0,-0.279218207429206,0.0,-0.004742788086644412
WEC,-0.6886144358014339,-0.6008752782655494,0.0,-0.3654523671550287,0.0,-1.6549420812220121
WFC,-1.0472679758163965,-0.8842278774962031,0.0,-0.34989455706707223,0.0,-2.281390410379672
WELL,0.7284886110931295,0.7824537828752525,0.0,-0.1566884874846778,0.0,1.354253906483704
WST,0.6461215232415921,0.592716201679505,0.0,-0.33103605672277037,0.0,0.9078016681983267
WDC,0.1577560338541292,-0.12277000758727828,0.0,-0.39025276842779616,0.0,-0.3552667421609452
WRK,-0.1788464747675086,-0.2991340147780392,0.0,-0.20209536438909645,0.0,-0.6800758539346442
WY,0.4029116181681544,0.25670515480421663,0.0,-0.24544672105828655,0.0,0.4141700519140844
WMB,-0.7074226684604463,-0.5724564335049529,0.0,-0.16746031785692378,0.0,-1.447339419822323
WTW,-0.3234752983178461,-0.6083979136433544,0.0,-0.1702232354683143,0.0,-1.1020964474295147
WYNN,-0.11853041830929606,0.2475108226757884,0.0,-0.2613780869942475,0.0,-0.1323976826277552
XEL,-0.48820947402092124,-0.478005567094735,0.0,-0.5948396156732277,0.0,-1.561054656788884
XYL,0.03582680144397902,0.045235515850366004,0.0,-0.2748848627589649,0.0,-0.19382254546461988
YUM,-0.07896827375068344,0.07699775411220904,0.0,-0.19586237597869904,0.0,-0.19783289561717343
ZBRA,-0.4051938264225212,-0.478005567094735,0.0,-0.3303732869083998,0.0,-1.213572680425656
ZBH,0.026746964987904007,-0.334239646541129,0.0,-0.20901250174205094,0.0,-0.5165051832952758
ZTS,1.1130845409825922,0.5467445410373636,0.0,-0.15446807261877735,0.0,1.5053610094011787
