Ticker,revenueGrowth,pegRatio,priceToSalesTrailing12Months,ebitdaMargins,returnOnCapitalEmployed,priceEarningsToSalesGrowth,Score
HLT,0.3520488705438576,0.07560103340466996,1.739373576622267,1.6182677377859138,0.0,0.0,0.5073908688466919
HOLX,-0.27125815616556265,0.1550435926116406,0.040773604074005695,0.3180875329512177,0.0,0.0,-0.4202459760655538
HD,-0.34208850010981495,0.5021464666851738,-0.49706371982930686,-0.5108413221617052,0.0,0.0,-1.200101069237202
HON,-0.10598735362897393,0.15626578583020936,-0.1536993323258812,-0.05835005097324541,0.0,0.0,-0.2728912117355214
HRL,-0.1909837663620767,0.27359633481281215,-0.6475173045987148,-0.8130279728906519,0.0,0.0,-0.8210745358289026
HST,0.07817154062608206,-0.0783953121349962,-0.45061393989003906,0.12361532514181722,0.0,0.0,0.8089676584190166
HWM,0.4181571915584931,0.05237936225186315,0.1677607677771769,-0.1606563443594809,0.0,0.0,0.45551790872846526
HPQ,-0.4412509816317681,0.21981983319578588,-0.9107625960578816,-0.8684626604964093,0.0,0.0,-1.0600218608978498
HUBB,0.18205604507765205,0.2699297551571058,-0.10213442255864975,-0.1895003531190949,0.0,0.0,0.00681640443775311
HUM,0.27177448074037164,1.4175691873931893,-0.9557385959008325,-1.189578240211608,0.0,0.0,-1.1078598702232214
HBAN,-0.7245723574087773,-0.41205406080427287,-0.2989134341335901,-1.4202180775805446,0.0,0.0,-2.1583952974602365
HII,-0.0021028491774038897,0.13915508077024644,-0.8376923631325199,-0.8697583899831292,0.0,0.0,-0.1754268059756634
IBM,-0.16265162878437578,0.5009242734666051,-0.43400807082036336,-0.11502418833714757,0.0,0.0,-0.5072436485521409
IEX,-0.48374918799831956,0.12326656892885234,0.23658505622836093,0.11927756083666667,0.0,0.0,-1.2080724403171856
IDXX,0.10178165527416612,0.34937231436407645,1.9282953307411552,0.4433791097187662,0.0,0.0,-1.630725224838133
ITW,-0.2854242249544131,0.43859241931959725,0.099019315436567,0.20068317424146284,0.0,0.0,-0.9077770104235278
ILMN,-0.2807022020247963,0.6732535172848029,-0.07861220835342098,-0.987613437210004,0.0,0.0,-2.1436591501909783
INCY,0.18677806800726887,-0.07717311891642742,-0.2098547679627408,-0.22144295810603815,0.0,0.0,0.43914106478766785
IR,-0.11543139948820758,0.224708606070061,0.28407016383996503,0.015281185511231138,0.0,0.0,-0.72436038337521
PODD,0.8667493698720911,0.3444835414898013,0.769494596489274,-0.34645268554219266,0.0,0.0,0.27306791622291415
INTC,0.1726119992184184,-0.06006241385646451,-0.4456507999746376,-0.3492131527095525,0.0,0.0,0.5017240595583863
ICE,0.7486987966316704,0.1501548197373655,1.2903083326685425,2.0250139554785016,0.0,0.0,2.0819483963359344
IFF,-0.43180693577253454,0.10615586386888941,-0.4980842765464422,-0.5392910348049039,0.0,0.0,-1.0109764936724202
IP,-0.6112438070979737,-0.01850784442512602,-0.8643225397122385,-0.7992256370538524,0.0,0.0,-1.1388828671124351
IPG,-0.2193159039397776,0.0670456808746885,-0.7374622280816225,-0.38002898006763114,0.0,0.0,-0.14824424074025228
INTU,1.702547428414268,0.1892650027315664,1.9814640891331652,0.10519343200453807,0.0,0.0,1.3395591969683427
ISRG,0.30955066417730626,0.4654806701281105,3.729577689065329,0.32518587709585733,0.0,0.0,-3.2507711537429698
IVZ,-0.04460105554395528,-0.0319519698293826,-0.7445162127880014,-0.44560415930858827,0.0,0.0,0.24166191222088512
INVH,0.210388182655353,0.318817483899857,1.1225592706831247,1.719728821194355,0.0,0.0,0.6991284319220794
IQV,-0.12487544534744122,0.09515612490177042,-0.3613621873969311,-0.38650757116516615,0.0,0.0,-0.3700523993648879
IRM,0.3520488705438576,0.9665798897413099,-0.0017060053721063705,0.4631528993992112,0.0,0.0,0.20237675611772282
JBHT,-0.6490199905349082,0.14893262651879668,-0.7175080036714057,-0.6768637609918425,0.0,0.0,-1.4063283649090499
JBL,-1.026781824904254,-0.02217442408083236,-0.9459933703730014,-1.006542354929043,0.0,0.0,-2.0919382102837174
JKHY,0.04511738011876429,0.3860381109211398,0.33835688807913766,0.026210382051390636,0.0,0.0,-0.6079498567113584
J,-0.011546895036637538,0.06215690800041338,-0.8028926359702055,-0.9522907246807256,0.0,0.0,-0.23464878678420853
JNJ,-0.12487544534744122,0.1892650027315664,0.022168880852275887,0.5934018808468856,0.0,0.0,0.13221710656816088
JCI,-0.22403792686939444,0.053601555470431925,-0.6241987167943303,-0.7980989157610524,0.0,0.0,-0.6755776081759429
JPM,0.290662572458839,1.1279093945923886,-0.08292579736950724,-1.4202180775805446,0.0,0.0,-1.883876529885748
JNPR,-0.998449687326553,0.057268135126138264,-0.5315072863549077,-0.7235099661776958,0.0,0.0,-2.246170189602032
K,-0.43180693577253454,0.1024892842131831,-0.6517739623452576,-0.6190065662705003,0.0,0.0,-0.9333357596834949
KVUE,-0.18153972050284306,1.3454597874976313,-0.42671507869816966,-0.11130595173484316,0.0,0.0,-1.3931301015399908
KDP,-0.07293319312165619,0.1599323654859157,-0.29472476731651504,0.13071378195858604,0.0,0.0,0.11963979754587298
KEY,-0.6773521281126093,-0.4303869590828045,-0.42783522183856115,-1.4202180775805446,0.0,0.0,-1.9167001528843977
KEYS,-0.6490199905349082,0.5681449004878879,0.2187750945191365,0.16485343713042455,0.0,0.0,-1.920106538946416
KMB,-0.27598017909517947,0.23815273147431756,-0.5041419269228579,-0.381662725942191,0.0,0.0,-0.6676338886840096
KIM,0.4134351686288763,-0.06372899351217086,0.6852476246445713,1.9978038052655764,0.0,0.0,2.2031555113909285
KMI,-0.29014624788402993,0.224708606070061,-0.34536217491018056,0.959924317394709,0.0,0.0,0.5002853904667686
KLAC,-0.3751426606171327,0.5045908531223113,1.541908668196269,0.8600969235247629,0.0,0.0,-1.936687919028083
KHC,-0.29014624788402993,0.20882009422866687,-0.6457572351847589,-0.05220936359142103,0.0,0.0,-0.19556471840338885
KR,-0.261814110306329,0.03893523684760659,-0.9879209988726209,-1.1140879023267984,0.0,0.0,-0.6887303609144422
LHX,0.550373833587764,0.07804541984180753,-0.5324762065837609,-0.4030140944407501,0.0,0.0,1.1521643594767315
LH,-0.016268917966254362,0.0548237486890007,-0.6958867396488335,-0.6772017210436179,0.0,0.0,-0.0686765660162938
LRCX,-0.3279224313209645,0.20637570779152933,1.0187612695470576,0.3295237540731371,0.0,0.0,-1.551458085907379
LW,0.5362077647989136,-0.01850784442512602,-0.5797320303731751,-0.24009019550187735,0.0,0.0,1.4305652088942513
LVS,1.636439107399633,-0.07717311891642742,-0.27965084671112544,0.5571214552187272,0.0,0.0,4.186823635645546
LDOS,0.12066974699263341,0.04749058937758805,-0.7364427847530702,-0.7856486454756129,0.0,0.0,0.14464304388513616
LEN,0.36621493933270804,2.158218277845869,-0.7300470353769537,-0.49895441252266576,0.0,0.0,-1.194695776326165
LIN,-0.2854242249544131,0.2124866738843732,0.5173092618580771,0.6854550104686413,0.0,0.0,-0.6151893751826351
LYV,0.7817529571389882,-0.05028486810791427,-0.816794653237079,-1.0275557352077944,0.0,0.0,1.403029700415175
LKQ,0.2670524578107548,-0.10772794938064688,-0.8456049931140991,-0.7375939823376951,0.0,0.0,0.7498438757785606
LMT,0.4134351686288763,0.42514829391534076,-0.6555344693972524,-0.5987818627286767,0.0,0.0,0.45847465001098753
L,0.3237167329661566,-0.14928251881198537,-0.7924702301868232,-0.4098870943268298,0.0,0.0,1.179299120604292
LOW,-1.0409478936931045,0.2980401991841877,-0.6741633902641858,-0.5410374528087439,0.0,0.0,-2.2468100491149547
LULU,0.5031536042915958,0.10860025030602698,0.03264834161504418,0.09460236452434781,0.0,0.0,0.9596609811864684
LYB,-0.3798646835467495,0.053601555470431925,-0.8536176053904307,-0.7766911548617889,0.0,0.0,-0.736404472035289
MTB,-0.6962402198310765,-0.14928251881198537,-0.32926475329340266,-1.4202180775805446,0.0,0.0,-2.33415124513731
MRO,-0.36569861475789905,-0.06372899351217086,-0.48223877765304185,2.2733996644762504,0.0,0.0,2.087970206125665
MPC,-0.49791525678717,-0.3692772981543656,-0.9466894015343611,-0.8621530212567297,0.0,0.0,-0.542016835142343
MKTX,-0.06821117019203936,0.3383725753969575,1.5970758353849,1.4307809203115498,0.0,0.0,-0.6410898308543864
MAR,0.01206321961144655,0.31270651780701303,1.5819327609775224,2.2951450474109016,0.0,0.0,0.42463220784925926
MMC,0.20566615972573618,0.27481852803138096,0.046355144750367255,0.24096346045906128,0.0,0.0,0.3311221071287854
MLM,-0.5923557153795064,0.14771043330022793,0.27410117937151257,0.2962291398708987,0.0,0.0,-1.3102939035598546
MAS,-0.36097659182828223,0.07071226053039484,-0.569857510740497,-0.3360869059844977,0.0,0.0,-0.5588948394309601
MA,0.2576084119515212,0.05237936225186315,3.0666067460298354,2.033182684851301,0.0,0.0,-0.5705865995273554
MTCH,0.20094413679611936,-0.0612846070750333,-0.45607555624502844,0.25347006680914075,0.0,0.0,1.1727185037214412
MKC,-0.1201534224178244,0.26626317550139944,-0.3190692313612648,-0.3911271848017106,0.0,0.0,-0.578627973777494
MCD,-0.016268917966254362,0.26137440262712436,0.8321206012150267,1.5993386510586804,0.0,0.0,0.4733058112840205
MCK,0.27649650366998846,0.03404646397333147,-0.9941865461136459,-1.3388688002403883,0.0,0.0,0.17426428923990311
MDT,-0.011546895036637538,0.42881487357104714,-0.17958554265444715,0.09223624980946774,0.0,0.0,-0.1800868711804073
MRK,0.18677806800726887,-0.12117207478490347,0.2859477823463162,0.5258549393435286,0.0,0.0,0.7346353677966535
META,1.0556302870567638,-0.05395144776362061,1.0223102575102536,1.2817722546830146,0.0,0.0,2.4246740190499088
MET,-0.030434986755104837,-0.14928251881198537,-0.8596900019800789,-1.0268796742640822,0.0,0.0,-0.07877712698222761
MTD,-0.24764804151747855,0.3505945075826452,1.0726683282794311,0.31369331990929794,0.0,0.0,-1.6048655989877356
MGM,0.38982505398079215,0.0010472470719744354,-0.8614362035206845,-0.5795713210225023,0.0,0.0,1.0604677433877918
MCHP,-2.150623282153057,-0.8312663347733641,0.599066375185628,1.1196932840416125,0.0,0.0,-2.9493533206767655
MU,2.491125257660277,-6.778458536329043,0.8216439857786373,-0.2933277765866749,0.0,0.0,10.645737289284284
MSFT,0.5692619253062313,0.11959998927314602,2.2132203762364537,1.5606356056428083,0.0,0.0,0.36633909074567117
MAA,-0.10126533069935711,1.1120208827509945,0.8370370282938798,1.8383160682533564,0.0,0.0,-0.313272504190232
MRNA,-4.530522838679935,-0.10406136972494055,1.3925609504514218,-6.405508771686814,0.0,0.0,-16.755054029773166
MHK,-0.44597300456138494,-0.0026193325837319047,-0.8801908507006059,-0.6909477208157772,0.0,0.0,-0.7000835466542092
MOH,0.7486987966316704,-0.014841264769419679,-0.9075773892577009,-1.143269983810317,0.0,0.0,1.2765462634801443
TAP,0.27177448074037164,0.1550435926116406,-0.8049940703237056,-0.27135676771314055,0.0,0.0,0.9221426714796679
MDLZ,-0.1673736517139926,0.1770430705458786,-0.3988363729034568,-0.1075313790678987,0.0,0.0,-0.22048538013830574
MPWR,-0.16265162878437578,0.11959998927314602,3.7567211130398372,0.09544740549394767,0.0,0.0,-4.106176954387787
MNST,0.3237167329661566,0.1257109553659899,0.858928895226055,0.22366828861458196,0.0,0.0,-0.11353809604514967
MCO,0.7817529571389882,0.17459868410874105,1.9479058149828508,1.1606497157070204,0.0,0.0,0.6016511308934049
MS,0.04983940304838111,0.07193445374896362,-0.3131295754326773,-1.4202180775805446,0.0,0.0,-1.0793441498000687
MOS,-1.4470418656401507,0.04871278259615683,-0.8623608479968876,-0.5037429780170657,0.0,0.0,-2.584178643896636
MSI,0.23872032023305395,0.20270912813582295,0.435649483434648,0.20254226437458273,0.0,0.0,0.04162429327021966
MSCI,0.4653774208546612,0.1733764908901723,2.7325090174767137,1.8394992946189899,0.0,0.0,-0.13563137203857356
NDAQ,0.20094413679611936,0.213708867102942,0.3898262196220116,0.6334567101337943,0.0,0.0,0.43180989700107947
NTAP,0.01206321961144655,0.1012670909946143,-0.1403503722811306,-0.10409499179698807,0.0,0.0,-0.04088527128757867
NFLX,0.4653774208546612,-0.0026193325837319047,0.8426491747852892,-0.09356009137324386,0.0,0.0,-0.0028350918654787283
NEM,2.136973537939016,-0.14928251881198537,-0.10437777684352816,0.1744304554470948,0.0,0.0,4.702037826980641
NWSA,-0.2807022020247963,-2.107236054959169,-0.6764377214936397,-0.7084119008541765,0.0,0.0,1.51385747154904
NWS,-0.2807022020247963,-0.14928251881198537,-0.6764379441713563,-0.7084119008541765,0.0,0.0,-0.4440958419204274
NEE,-0.9276193433823007,0.2014869349172542,0.3727888011375699,1.7594459157737474,0.0,0.0,-0.670068507045678
NKE,-0.2193159039397776,0.07315664696753241,-0.3855704716469971,-0.6707794096746581,0.0,0.0,-0.7969973928747486
NI,-0.8567889994380484,0.130599728240265,-0.4348881921242311,0.9225170578016215,0.0,0.0,-0.4867724771905093
NDSN,-0.058767124332805745,0.09882270455747673,0.3968680065379148,0.31234125435793786,0.0,0.0,-0.30088370540306525
NSC,-0.4270849128429177,0.17582087732730986,0.022717286584318836,0.8692232533243129,0.0,0.0,-0.1834847362731511
NTRS,-0.4365289587021513,-0.02217442408083236,-0.40445458117715144,-1.4202180775805446,0.0,0.0,-1.8666469897268634
NOC,0.18677806800726887,-0.07106215282358352,-0.6233904956509551,-0.8383792019786508,0.0,0.0,0.22962958251042542
NCLH,0.7250886819835864,-0.11994988156633468,-0.8655008264786304,-0.12167178762860259,0.0,0.0,2.3139562843835355
NRG,-0.41291884405406726,0.27726291446851853,-0.9041567774723208,-0.8552800213706501,0.0,0.0,-1.0542238464749822
NUE,-0.5451354860833383,-0.37661045746577826,-0.7538805035460489,-0.26448371149099625,0.0,0.0,-0.2242637226458457
NVDA,12.294044859544796,-0.02706319695510748,8.185693557017341,1.7682341728493929,0.0,0.0,18.19769353187675
NVR,0.11594772406301658,0.19659816204297909,-0.44936652406362776,-0.270906022859956,0.0,0.0,0.2137577872867258
NXPI,-0.22403792686939444,0.08171199949751384,0.22227623151523207,0.6162742104185951,0.0,0.0,-0.13578987433293965
ORLY,0.10650367820378294,0.11837779605457721,-0.13586730078074508,-0.14172742664044174,0.0,0.0,0.088769434493292
OXY,-1.050391939552338,0.09760051133890799,-0.5378874235488937,1.1242566179495819,0.0,0.0,-0.5362403489451084
ODFL,-0.1768176975732262,0.20393132135439176,0.6196862575166605,0.472673694323371,0.0,0.0,-0.7045792796941337
OMC,0.021507265470680197,0.03526865719190025,-0.7399146767423859,-0.4893772815338663,0.0,0.0,0.2582832689579797
ON,-0.46958311920946905,0.1024892842131831,-0.09797514920016569,0.7470303291201585,0.0,0.0,-0.1966500443117969
OKE,0.040395357189147496,0.3811493380468647,-0.38772091984011725,0.04277318505554989,0.0,0.0,0.13013548122709745
ORCL,0.10178165527416612,0.10004489777604554,0.5464461462355035,0.8114224510036756,0.0,0.0,0.3684947175404588
OTIS,-0.10598735362897393,0.13915508077024644,-0.3758450223745967,-0.4364777168369086,0.0,0.0,-0.4117624824905062
PCAR,-0.08237723898088983,0.08048980627894506,-0.6646155635837249,-0.39383131590443055,0.0,0.0,0.02553996343856957
PKG,-0.22403792686939444,-0.3289449219415959,-0.5316921088596838,-0.29727130111147476,0.0,0.0,0.11528987595101603
PANW,0.6778684526874181,0.28337388056136237,2.3226283713126694,-0.6921870579017925,0.0,0.0,-1.942452404400988
PARA,0.040395357189147496,-0.12117207478490347,-0.9839156304550617,-0.9116160860106474,0.0,0.0,0.27426233360761276
PH,-0.2193159039397776,0.06826787409325728,-0.17908320646777148,0.05725155366802934,0.0,0.0,-0.27056492183701164
PAYX,-0.03515700968472163,0.2784851076870873,1.0938086084341527,1.0876945119982235,0.0,0.0,-0.3549132234924597
PAYC,0.27177448074037164,0.11837779605457721,0.4515629237735791,0.6332878146120037,0.0,0.0,0.6068960562645906
PYPL,0.210388182655353,-0.0319519698293826,-0.5045361901910783,-0.37253622713444684,0.0,0.0,0.5847282981967201
PNR,-0.2854242249544131,0.02549111144335001,-0.2104399402599908,-0.17530377750194495,0.0,0.0,-0.5612033985941304
PEP,-0.12487544534744122,0.23326395860004243,-0.37842719317626256,-0.4155770368554696,0.0,0.0,-0.5201646929741319
PFE,-1.1542764440039082,-1.2810334392066747,-0.3214023000239634,-0.4327595365706688,0.0,0.0,-1.1388766853478471
PCG,-0.49791525678717,0.018157952131937355,-0.5532098030020695,0.39290182679313446,0.0,0.0,-0.06787683591107352
PM,0.2245542514442035,0.0548237486890007,0.015187934436940918,0.7775644761550373,0.0,0.0,1.1566612959175027
PSX,-0.03987903261433845,-0.40472090149286016,-0.9492799598633521,-1.0952153094051864,0.0,0.0,0.17902748672234892
PNW,-0.20042781222131034,0.141599467207384,-0.5843092945476814,0.6819621744609614,0.0,0.0,0.7238163773586381
PNC,-0.5640235778018056,-5.335048345199315,-0.2779659186555368,-1.4202180775805446,0.0,0.0,3.0647490306706953
POOL,-0.5687456007314222,-0.5367177690982884,-0.4151845048871551,-0.6453155084573793,0.0,0.0,-0.8309044359347802
PPG,-0.30903433960249715,0.04382400972188171,-0.6238271666532029,-0.5496005346340235,0.0,0.0,-0.5876660569076966
PPL,-0.45069502749100177,0.16237675192305323,-0.39435993225063226,0.7670296320673576,0.0,0.0,0.09762275741293314
PFG,1.8347640704435393,-0.039285129140795266,-0.721625685780823,-0.7159045974512962,0.0,0.0,3.7145343583574006
PG,-0.20514983515092716,0.24548589078573024,0.1116039960740176,0.202823944697783,0.0,0.0,-0.5645656124638192
PGR,0.7392547507724367,-0.06372899351217086,-0.586671039151884,-0.7387770396951351,0.0,0.0,1.3901324945137934
PLD,0.23872032023305395,-1.058594273427157,1.946491564062771,2.5465732419155986,0.0,0.0,2.1361165917460925
PRU,1.5561647175961468,-0.040507322359364044,-0.8746436271345689,-1.1238903550397321,0.0,0.0,2.9035900296464945
PEG,-1.4848180490770853,0.32126187033699455,-0.15606421916008484,0.693060379195041,0.0,0.0,-2.441773370136039
PTC,0.2953845953884558,0.1538213993930718,1.381163562656901,0.10615125777554726,0.0,0.0,-0.838064513497514
PSA,0.03567333425953067,-0.3167229897559081,1.670337793824252,2.6461190681344737,0.0,0.0,1.363850932585191
PHM,0.2576084119515212,0.07804541984180753,-0.6759092577882165,-0.1776134998161202,0.0,0.0,0.9354671620333311
QRVO,2.066143193994763,0.05237936225186315,-0.42918420344570946,-0.806605661521692,0.0,0.0,3.7024855676616806
PWR,0.4087131456992595,0.07315664696753241,-0.6072321098237664,-0.9614171671524051,0.0,0.0,0.39008458710234784
QCOM,-0.1768176975732262,0.060934714781844604,0.4173339195989044,0.25668122249362035,0.0,0.0,-0.5752228070335811
DGX,-0.16265162878437578,0.24793027722286778,-0.6257547144520088,-0.34346681778020816,0.0,0.0,-0.29094563811981866
RL,0.03095131132991385,-0.01850784442512602,-0.6509006698246987,-0.5892047880759418,0.0,0.0,0.14210634883371065
RJF,0.13483581578148388,-0.04417390201507038,-0.5109995593671348,-1.4202180775805446,0.0,0.0,-0.5953729846353717
RTX,0.3378828017550071,0.057268135126138264,-0.5703548243075649,-0.6787791308535378,0.0,0.0,0.5100731618379031
O,1.3389516628337732,0.04382400972188171,1.6489842379009676,3.5878330626730595,0.0,0.0,4.572928140717757
REG,0.42287921448810994,-0.8239331754619513,0.925015435377577,2.0162818654593018,0.0,0.0,2.760958034519896
REGN,-0.2570920873767122,0.12082218249171478,0.9912595818685134,0.4825326183074996,0.0,0.0,-1.143733320806153
RF,0.5031536042915958,-1.6183587675316577,-0.3806007256260033,-1.4202180775805446,0.0,0.0,1.5850486241603081
RSG,0.13483581578148388,0.27726291446851853,-0.09123306174883454,0.24473797678994114,0.0,0.0,0.3283797556332249
RMD,0.10650367820378294,0.11837779605457721,0.6800843964298228,0.3511568028948962,0.0,0.0,-0.23429803318193793
RVTY,-0.40819682112445044,0.18315403663872254,0.1817392377267488,0.2114433625877025,0.0,0.0,-0.9698435540266698
RHI,-0.894565182874983,-2.412784359601364,-0.7538740706342362,-1.0330766132064497,0.0,0.0,0.34445145127918453
ROK,-0.5451354860833383,0.6720313240662341,-0.20559504221210273,-0.27344108943269113,0.0,0.0,-1.830148343453499
ROL,0.4134351686288763,0.2882626534356375,0.6951216246959109,-0.1447132380663616,0.0,0.0,-0.3012271789401574
ROP,0.44648932913619394,0.31392871102558184,1.193476185347019,0.8646599194163441,0.0,0.0,0.2502336813161311
ROST,0.498431581361979,0.03771304362903781,-0.5141907289817265,-0.6662724681673937,0.0,0.0,0.8070683799092528
RCL,1.1453487227194832,-0.0955060171949591,-0.4399752150759664,0.4347031867560125,0.0,0.0,3.2608818644659046
SPGI,0.262330434881138,0.130599728240265,1.6138158801498101,1.2200279278375776,0.0,0.0,0.0002731892097784794
CRM,0.27649650366998846,0.07071226053039484,0.9160635437506682,0.07009628907807801,0.0,0.0,-0.3636865078630081
SBAC,-0.3562545688986654,-0.02217442408083236,0.9145161810400001,2.3426366879188074,0.0,0.0,0.7377857931623089
SLB,0.3614929164030912,-0.06983995960501474,-0.5491196092196676,-0.1821767210519599,0.0,0.0,1.1597686805789051
STX,-0.7529044949864783,-0.09061724432068399,-0.2630073698493133,-1.0407946822301617,0.0,0.0,-2.1929790580331208
SRE,-2.334782176408113,0.18559842307586008,-0.16601368221538235,0.7074824117428804,0.0,0.0,-3.981666681933824
NOW,0.9092475762386423,0.14771043330022793,3.048803662587857,-0.5191227236637849,0.0,0.0,-1.8971416670745853
SHW,-0.29959029374326357,0.14648824008165912,-0.20001355101967822,-0.3752404145732314,0.0,0.0,-0.9208956911217394
SPG,0.0876155864853157,0.1611545587044845,1.3463352832629252,2.6760333494501185,0.0,0.0,1.3437746804533401
SWKS,-0.6726301051829924,-0.02706319695510748,-0.23388775536590747,0.16378305190226447,0.0,0.0,-0.9205262061427053
SJM,-0.20514983515092716,0.053601555470431925,-0.6842085552536833,-0.18544426913714449,0.0,0.0,0.034863060344252544
SNA,-0.20987185808054398,0.3151509042441506,-0.34147832914515913,0.17375453534354432,0.0,0.0,-0.2196617559165351
SOLV,-0.22403792686939444,-0.14928251881198537,-0.7279562648118818,0.13138981473426606,0.0,0.0,0.5605527446193443
SO,-0.11070937655859077,0.18193184342015373,-0.2064022736767375,1.2225067146817374,0.0,0.0,1.0255583918211397
LUV,0.2812185265996053,0.02060233856907489,-0.8985299688903717,-0.979670023927732,0.0,0.0,0.46069465959277556
SWK,-0.30903433960249715,0.02426891822478123,-0.8346710471317552,-0.9352772331594464,0.0,0.0,-0.7429437834574668
SBUX,-0.3184783854617308,0.1648211383601908,-0.4557007154220892,-0.32273520232875363,0.0,0.0,-0.6688123961903167
STT,-0.14848555999552535,0.02060233856907489,-0.5664912174727854,-1.4202180775805446,0.0,0.0,-1.1713003186678848
STLD,-0.4270849128429177,-0.23850262376750625,-0.7729522561653895,-0.3561988247249121,0.0,0.0,-0.1989137704778517
STE,-0.11543139948820758,0.15748797904877812,0.05412338060371726,-0.15152990188780124,0.0,0.0,-0.5940040605167117
SYK,0.2245542514442035,0.1550435926116406,0.4518473079596428,0.041195775245629944,0.0,0.0,-0.11658662243724643
SMCI,9.210563886505012,-0.07472873247928986,0.03539823822124502,-0.8543786668708357,0.0,0.0,17.606079600397234
SYF,2.2503020882498195,-0.09183943753925276,-0.5492671703198662,-1.4202180775805446,0.0,0.0,3.7214927067782133
SNPS,0.7628648654205209,0.12815534180312746,2.436113100540417,0.03556216878163019,0.0,0.0,-1.0029765427208726
SYY,-0.10598735362897393,0.11226682996173334,-0.9330674113928964,-1.146706483753357,0.0,0.0,-0.5378806095801417
TMUS,-0.24292601858786173,-0.0612846070750333,-0.447374127565355,0.6784692257811523,0.0,0.0,0.7012759232458172
TROW,0.4181571915584931,2.143551959223044,-0.08625685807405928,0.7273127064961594,0.0,0.0,-0.49366801153583906
TTWO,-0.38458670647636634,-0.09183943753925276,0.1149134075561227,-0.9882331057530117,0.0,0.0,-1.7804804887226142
TPR,-0.3184783854617308,-0.03806293592222649,-0.6938397128840889,-0.21011940911339874,0.0,0.0,-0.11517353123054494
TRGP,-0.1909837663620767,-0.09183943753925276,-0.6520724247114039,-0.09767262409196373,0.0,0.0,0.2642717054345396
TGT,-0.15320758292514214,-0.03561854948508893,-0.882308268365764,-0.9638396179319251,0.0,0.0,-0.3523279659313564
TEL,-0.45069502749100177,0.19782035526154784,-0.3302211293442209,-0.13164327106988227,0.0,0.0,-0.9006325519692128
TDY,-0.3468105230394318,0.2711519483756746,-0.2017391053875616,-0.06234985522662071,0.0,0.0,-0.8253837442935973
TFX,-0.054045101403188925,0.12815534180312746,-0.2078810269087252,-0.2394704987908374,0.0,0.0,-0.2678350164916175
TER,-0.3704206376875159,0.5278125242751183,0.8634971038400863,-0.1166578778756428,0.0,0.0,-2.2488087813658795
TSLA,-0.6442979676052915,0.4031488159811027,0.42499972370261946,-0.6909477208157772,0.0,0.0,-2.807692195710082
TXN,-1.0078937331857867,0.31270651780701303,1.5619152713538236,1.1952399467238495,0.0,0.0,-2.695169308808561
TXT,-0.058767124332805745,-0.014841264769419679,-0.7479438166536829,-0.7308336264128631,0.0,0.0,-0.08558279365537202
TMO,-0.39403075233560003,0.3579276668940579,0.27018074023506355,0.008746202012991462,0.0,0.0,-1.4074237097873301
TJX,0.3803810081215585,0.130599728240265,-0.53463580930523,-0.717707351519776,0.0,0.0,0.447090745788306
TSCO,-0.0965433077697403,0.3505945075826452,-0.5328596328697736,-0.6905533683632973,0.0,0.0,-0.7013748586156495
TT,0.47482146671389486,0.1379328875516777,-0.04319529278660364,-0.3924792503530705,0.0,0.0,0.46242608830964504
TDG,0.73453272784282,0.0841563859346514,1.3960282899185315,1.3533753928404515,0.0,0.0,1.3422561726729085
TRV,0.5078756272212126,-0.05761802741932695,-0.762702945193709,-0.7748884571293736,0.0,0.0,1.0611837699260875
TRMB,-0.03987903261433845,0.10737805708745822,-0.15385253459490036,-0.23271011469797304,0.0,0.0,-0.26599370241920783
TFC,-0.6962402198310765,-1.3201436222008758,-0.4171492398646327,-1.4202180775805446,0.0,0.0,-1.0754056551771893
TYL,0.1726119992184184,0.46059189725383537,1.5260641589816089,-0.44380134890404366,0.0,0.0,-2.0852334067026512
TSN,-0.2570920873767122,-0.09672821041352789,-0.9525853458271805,-1.190423269913995,0.0,0.0,-0.655293888426711
USB,-0.6442979676052915,0.07193445374896362,-0.41709366940335746,-1.4202180775805446,0.0,0.0,-2.363654797136734
UBER,0.4653774208546612,0.057268135126138264,-0.17315122054942242,-1.07656808327656,0.0,0.0,-0.029930156143953557
UDR,-0.07765521605127301,0.4190373278224969,1.1553510386489727,1.965466735154024,0.0,0.0,0.23576793658000827
ULTA,0.24816436609228754,0.12204437571028358,-0.6271762395108309,-0.4546179296509878,0.0,0.0,0.5468426663341346
UNP,-0.25237006444709537,0.11959998927314602,0.4818593157632976,1.2810962219073347,0.0,0.0,0.1748967879767005
UAL,0.2245542514442035,-0.12728304087774736,-0.97137243715041,-0.6000213124868213,0.0,0.0,0.9477426684297429
UPS,-0.48374918799831956,0.06826787409325728,-0.700914876715513,-0.6438507707767394,0.0,0.0,-0.9787021441511227
URI,0.054561425977997936,0.11715560283600845,-0.2686606374923876,0.3118905658408181,0.0,0.0,0.5725184524531931
UNH,0.1726119992184184,0.02915769109905635,-0.7381334529453533,-0.9005742173412079,0.0,0.0,0.15362554294192576
UHS,0.27649650366998846,-0.058840220637895735,-0.8521990914291764,-0.7080738844663365,0.0,0.0,0.7559584349407126
VLO,-0.8615110223676652,-0.261724294920313,-0.9522036613757511,-0.9032783766119602,0.0,0.0,-1.4123724650512264
VTR,0.27177448074037164,-5.1859407725339235,0.008453418027974124,0.7819023531323172,0.0,0.0,6.502938669119009
